"Notes"	"Year"	"Year Code"	"County"	"County Code"	"UCD - Drug/Alcohol Induced Causes"	"UCD - Drug/Alcohol Induced Causes Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"1999"	"1999"	"Inyo County, CA"	"06027"	"All Other Causes"	"O"	205	17968	1140.91719	79.68511
	"1999"	"1999"	"Kern County, CA"	"06029"	"Drug-Induced Causes"	"D"	84	655428	12.81605	1.39835
	"1999"	"1999"	"Kern County, CA"	"06029"	"Alcohol-Induced Causes"	"A"	83	655428	12.66348	1.39000
	"1999"	"1999"	"Kern County, CA"	"06029"	"All Other Causes"	"O"	4509	655428	687.94742	10.24507
	"1999"	"1999"	"Kings County, CA"	"06031"	"Drug-Induced Causes"	"D"	14	126402	Unreliable	2.96013
	"1999"	"1999"	"Kings County, CA"	"06031"	"Alcohol-Induced Causes"	"A"	10	126402	Unreliable	2.50176
	"1999"	"1999"	"Kings County, CA"	"06031"	"All Other Causes"	"O"	676	126402	534.80166	20.56929
	"1999"	"1999"	"Lake County, CA"	"06033"	"Drug-Induced Causes"	"D"	10	57214	Unreliable	5.52710
	"1999"	"1999"	"Lake County, CA"	"06033"	"Alcohol-Induced Causes"	"A"	17	57214	Unreliable	7.20646
	"1999"	"1999"	"Lake County, CA"	"06033"	"All Other Causes"	"O"	588	57214	1027.72049	42.38248
	"1999"	"1999"	"Lassen County, CA"	"06035"	"All Other Causes"	"O"	213	33838	629.46983	43.13056
	"1999"	"1999"	"Los Angeles County, CA"	"06037"	"Drug-Induced Causes"	"D"	806	9437290	8.54059	0.30083
	"1999"	"1999"	"Los Angeles County, CA"	"06037"	"Alcohol-Induced Causes"	"A"	930	9437290	9.85452	0.32314
	"1999"	"1999"	"Los Angeles County, CA"	"06037"	"All Other Causes"	"O"	58174	9437290	616.42696	2.55574
	"1999"	"1999"	"Madera County, CA"	"06039"	"Drug-Induced Causes"	"D"	11	121883	Unreliable	2.72115
	"1999"	"1999"	"Madera County, CA"	"06039"	"All Other Causes"	"O"	850	121883	697.39012	23.92028
	"1999"	"1999"	"Marin County, CA"	"06041"	"Drug-Induced Causes"	"D"	30	246269	12.18180	2.22408
	"1999"	"1999"	"Marin County, CA"	"06041"	"Alcohol-Induced Causes"	"A"	13	246269	Unreliable	1.46407
	"1999"	"1999"	"Marin County, CA"	"06041"	"All Other Causes"	"O"	1763	246269	715.88385	17.04969
	"1999"	"1999"	"Mariposa County, CA"	"06043"	"All Other Causes"	"O"	178	16966	1049.15714	78.63765
	"1999"	"1999"	"Mendocino County, CA"	"06045"	"Drug-Induced Causes"	"D"	15	85665	Unreliable	4.52108
	"1999"	"1999"	"Mendocino County, CA"	"06045"	"Alcohol-Induced Causes"	"A"	15	85665	Unreliable	4.52108
	"1999"	"1999"	"Mendocino County, CA"	"06045"	"All Other Causes"	"O"	748	85665	873.16874	31.92621
	"1999"	"1999"	"Merced County, CA"	"06047"	"Drug-Induced Causes"	"D"	17	206734	Unreliable	1.99440
	"1999"	"1999"	"Merced County, CA"	"06047"	"Alcohol-Induced Causes"	"A"	29	206734	14.02769	2.60488
	"1999"	"1999"	"Merced County, CA"	"06047"	"All Other Causes"	"O"	1340	206734	648.17592	17.70682
	"1999"	"1999"	"Modoc County, CA"	"06049"	"All Other Causes"	"O"	105	9509	1104.21706	107.76055
	"1999"	"1999"	"Mono County, CA"	"06051"	"All Other Causes"	"O"	34	12589	270.07705	46.31783
	"1999"	"1999"	"Monterey County, CA"	"06053"	"Drug-Induced Causes"	"D"	34	396267	8.58007	1.47147
	"1999"	"1999"	"Monterey County, CA"	"06053"	"Alcohol-Induced Causes"	"A"	32	396267	8.07536	1.42754
	"1999"	"1999"	"Monterey County, CA"	"06053"	"All Other Causes"	"O"	2323	396267	586.22091	12.16289
	"1999"	"1999"	"Napa County, CA"	"06055"	"Alcohol-Induced Causes"	"A"	21	123026	17.06956	3.72488
	"1999"	"1999"	"Napa County, CA"	"06055"	"All Other Causes"	"O"	1194	123026	970.52656	28.08699
	"1999"	"1999"	"Nevada County, CA"	"06057"	"Drug-Induced Causes"	"D"	10	90899	Unreliable	3.47889
	"1999"	"1999"	"Nevada County, CA"	"06057"	"All Other Causes"	"O"	862	90899	948.30526	32.29941
	"1999"	"1999"	"Orange County, CA"	"06059"	"Drug-Induced Causes"	"D"	224	2815933	7.95473	0.53150
	"1999"	"1999"	"Orange County, CA"	"06059"	"Alcohol-Induced Causes"	"A"	210	2815933	7.45756	0.51462
	"1999"	"1999"	"Orange County, CA"	"06059"	"All Other Causes"	"O"	16319	2815933	579.52373	4.53654
	"1999"	"1999"	"Placer County, CA"	"06061"	"Drug-Induced Causes"	"D"	15	240928	Unreliable	1.60753
	"1999"	"1999"	"Placer County, CA"	"06061"	"Alcohol-Induced Causes"	"A"	15	240928	Unreliable	1.60753
	"1999"	"1999"	"Placer County, CA"	"06061"	"All Other Causes"	"O"	1761	240928	730.92376	17.41776
	"1999"	"1999"	"Plumas County, CA"	"06063"	"All Other Causes"	"O"	225	20921	1075.47440	71.69829
	"1999"	"1999"	"Riverside County, CA"	"06065"	"Drug-Induced Causes"	"D"	148	1507912	9.81490	0.80678
	"1999"	"1999"	"Riverside County, CA"	"06065"	"Alcohol-Induced Causes"	"A"	202	1507912	13.39601	0.94254
	"1999"	"1999"	"Riverside County, CA"	"06065"	"All Other Causes"	"O"	11772	1507912	780.68216	7.19530
	"1999"	"1999"	"Sacramento County, CA"	"06067"	"Drug-Induced Causes"	"D"	111	1206659	9.19895	0.87313
	"1999"	"1999"	"Sacramento County, CA"	"06067"	"Alcohol-Induced Causes"	"A"	136	1206659	11.27079	0.96646
	"1999"	"1999"	"Sacramento County, CA"	"06067"	"All Other Causes"	"O"	8810	1206659	730.11514	7.77864
	"1999"	"1999"	"San Benito County, CA"	"06069"	"All Other Causes"	"O"	263	51467	511.00705	31.51004
	"1999"	"1999"	"San Bernardino County, CA"	"06071"	"Drug-Induced Causes"	"D"	156	1681601	9.27687	0.74274
	"1999"	"1999"	"San Bernardino County, CA"	"06071"	"Alcohol-Induced Causes"	"A"	207	1681601	12.30970	0.85558
	"1999"	"1999"	"San Bernardino County, CA"	"06071"	"All Other Causes"	"O"	10658	1681601	633.80076	6.13924
	"1999"	"1999"	"San Diego County, CA"	"06073"	"Drug-Induced Causes"	"D"	271	2789593	9.71468	0.59012
	"1999"	"1999"	"San Diego County, CA"	"06073"	"Alcohol-Induced Causes"	"A"	256	2789593	9.17697	0.57356
	"1999"	"1999"	"San Diego County, CA"	"06073"	"All Other Causes"	"O"	18784	2789593	673.35988	4.91307
	"1999"	"1999"	"San Francisco County, CA"	"06075"	"Drug-Induced Causes"	"D"	178	774716	22.97616	1.72214
	"1999"	"1999"	"San Francisco County, CA"	"06075"	"Alcohol-Induced Causes"	"A"	103	774716	13.29519	1.31001
	"1999"	"1999"	"San Francisco County, CA"	"06075"	"All Other Causes"	"O"	6389	774716	824.68931	10.31749
	"1999"	"1999"	"San Joaquin County, CA"	"06077"	"Drug-Induced Causes"	"D"	66	552424	11.94734	1.47062
	"1999"	"1999"	"San Joaquin County, CA"	"06077"	"Alcohol-Induced Causes"	"A"	49	552424	8.87000	1.26714
	"1999"	"1999"	"San Joaquin County, CA"	"06077"	"All Other Causes"	"O"	4256	552424	770.42272	11.80941
	"1999"	"1999"	"San Luis Obispo County, CA"	"06079"	"Drug-Induced Causes"	"D"	29	243480	11.91063	2.21175
	"1999"	"1999"	"San Luis Obispo County, CA"	"06079"	"Alcohol-Induced Causes"	"A"	23	243480	9.44636	1.96970
	"1999"	"1999"	"San Luis Obispo County, CA"	"06079"	"All Other Causes"	"O"	1978	243480	812.38705	18.26627
	"1999"	"1999"	"San Mateo County, CA"	"06081"	"Drug-Induced Causes"	"D"	57	704538	8.09041	1.07160
	"1999"	"1999"	"San Mateo County, CA"	"06081"	"Alcohol-Induced Causes"	"A"	42	704538	5.96135	0.91986
	"1999"	"1999"	"San Mateo County, CA"	"06081"	"All Other Causes"	"O"	4844	704538	687.54276	9.87865
	"1999"	"1999"	"Santa Barbara County, CA"	"06083"	"Drug-Induced Causes"	"D"	40	396906	10.07795	1.59346
	"1999"	"1999"	"Santa Barbara County, CA"	"06083"	"Alcohol-Induced Causes"	"A"	46	396906	11.58965	1.70880
	"1999"	"1999"	"Santa Barbara County, CA"	"06083"	"All Other Causes"	"O"	2877	396906	724.85677	13.51395
	"1999"	"1999"	"Santa Clara County, CA"	"06085"	"Drug-Induced Causes"	"D"	77	1671498	4.60665	0.52498
	"1999"	"1999"	"Santa Clara County, CA"	"06085"	"Alcohol-Induced Causes"	"A"	129	1671498	7.71763	0.67950
	"1999"	"1999"	"Santa Clara County, CA"	"06085"	"All Other Causes"	"O"	8868	1671498	530.54206	5.63387
	"1999"	"1999"	"Santa Cruz County, CA"	"06087"	"Drug-Induced Causes"	"D"	27	253667	10.64388	2.04841
	"1999"	"1999"	"Santa Cruz County, CA"	"06087"	"Alcohol-Induced Causes"	"A"	24	253667	9.46122	1.93126
	"1999"	"1999"	"Santa Cruz County, CA"	"06087"	"All Other Causes"	"O"	1592	253667	627.59444	15.72923
	"1999"	"1999"	"Shasta County, CA"	"06089"	"Drug-Induced Causes"	"D"	30	161987	18.52000	3.38127
	"1999"	"1999"	"Shasta County, CA"	"06089"	"Alcohol-Induced Causes"	"A"	30	161987	18.52000	3.38127
	"1999"	"1999"	"Shasta County, CA"	"06089"	"All Other Causes"	"O"	1637	161987	1010.57492	24.97722
	"1999"	"1999"	"Sierra County, CA"	"06091"	"All Other Causes"	"O"	37	3480	1063.21839	174.79203
	"1999"	"1999"	"Siskiyou County, CA"	"06093"	"All Other Causes"	"O"	479	44424	1078.24599	49.26632
	"1999"	"1999"	"Solano County, CA"	"06095"	"Drug-Induced Causes"	"D"	24	387657	6.19104	1.26374
	"1999"	"1999"	"Solano County, CA"	"06095"	"Alcohol-Induced Causes"	"A"	33	387657	8.51268	1.48187
	"1999"	"1999"	"Solano County, CA"	"06095"	"All Other Causes"	"O"	2322	387657	598.98312	12.43035
	"1999"	"1999"	"Sonoma County, CA"	"06097"	"Drug-Induced Causes"	"D"	45	453421	9.92455	1.47946
	"1999"	"1999"	"Sonoma County, CA"	"06097"	"Alcohol-Induced Causes"	"A"	41	453421	9.04237	1.41218
	"1999"	"1999"	"Sonoma County, CA"	"06097"	"All Other Causes"	"O"	3667	453421	808.74066	13.35531
	"1999"	"1999"	"Stanislaus County, CA"	"06099"	"Drug-Induced Causes"	"D"	57	438609	12.99563	1.72131
	"1999"	"1999"	"Stanislaus County, CA"	"06099"	"Alcohol-Induced Causes"	"A"	42	438609	9.57573	1.47757
	"1999"	"1999"	"Stanislaus County, CA"	"06099"	"All Other Causes"	"O"	3264	438609	744.17078	13.02559
	"1999"	"1999"	"Sutter County, CA"	"06101"	"All Other Causes"	"O"	638	78216	815.68988	32.29347
	"1999"	"1999"	"Tehama County, CA"	"06103"	"Drug-Induced Causes"	"D"	10	55517	Unreliable	5.69605
	"1999"	"1999"	"Tehama County, CA"	"06103"	"All Other Causes"	"O"	607	55517	1093.35879	44.37806
	"1999"	"1999"	"Trinity County, CA"	"06105"	"All Other Causes"	"O"	136	13050	1042.14559	89.36325
	"1999"	"1999"	"Tulare County, CA"	"06107"	"Drug-Induced Causes"	"D"	39	364708	10.69349	1.71233
	"1999"	"1999"	"Tulare County, CA"	"06107"	"Alcohol-Induced Causes"	"A"	23	364708	6.30641	1.31498
	"1999"	"1999"	"Tulare County, CA"	"06107"	"All Other Causes"	"O"	2496	364708	684.38312	13.69863
	"1999"	"1999"	"Tuolumne County, CA"	"06109"	"All Other Causes"	"O"	525	53857	974.80365	42.54392
	"1999"	"1999"	"Ventura County, CA"	"06111"	"Drug-Induced Causes"	"D"	63	743357	8.47507	1.06776
	"1999"	"1999"	"Ventura County, CA"	"06111"	"Alcohol-Induced Causes"	"A"	57	743357	7.66792	1.01564
	"1999"	"1999"	"Ventura County, CA"	"06111"	"All Other Causes"	"O"	4464	743357	600.51900	8.98803
	"1999"	"1999"	"Yolo County, CA"	"06113"	"Alcohol-Induced Causes"	"A"	22	165269	13.31163	2.83805
	"1999"	"1999"	"Yolo County, CA"	"06113"	"All Other Causes"	"O"	1008	165269	609.91475	19.21051
	"1999"	"1999"	"Yuba County, CA"	"06115"	"Drug-Induced Causes"	"D"	14	59881	Unreliable	6.24849
	"1999"	"1999"	"Yuba County, CA"	"06115"	"All Other Causes"	"O"	530	59881	885.08876	38.44580
	"1999"	"1999"	"Adams County, CO"	"08001"	"Drug-Induced Causes"	"D"	26	354146	7.34160	1.43981
	"1999"	"1999"	"Adams County, CO"	"08001"	"Alcohol-Induced Causes"	"A"	37	354146	10.44767	1.71759
	"1999"	"1999"	"Adams County, CO"	"08001"	"All Other Causes"	"O"	1948	354146	550.05563	12.46270
	"1999"	"1999"	"Alamosa County, CO"	"08003"	"All Other Causes"	"O"	100	14881	671.99785	67.19978
	"1999"	"1999"	"Arapahoe County, CO"	"08005"	"Drug-Induced Causes"	"D"	33	482262	6.84275	1.19117
	"1999"	"1999"	"Arapahoe County, CO"	"08005"	"Alcohol-Induced Causes"	"A"	39	482262	8.08689	1.29494
	"1999"	"1999"	"Arapahoe County, CO"	"08005"	"All Other Causes"	"O"	2509	482262	520.25662	10.38645
	"1999"	"1999"	"Archuleta County, CO"	"08007"	"All Other Causes"	"O"	57	9510	599.36909	79.38837
	"1999"	"1999"	"Baca County, CO"	"08009"	"All Other Causes"	"O"	74	4562	1622.09557	188.56478
	"1999"	"1999"	"Bent County, CO"	"08011"	"All Other Causes"	"O"	61	6049	1008.43115	129.11638
	"1999"	"1999"	"Boulder County, CO"	"08013"	"Drug-Induced Causes"	"D"	19	285901	Unreliable	1.52462
	"1999"	"1999"	"Boulder County, CO"	"08013"	"Alcohol-Induced Causes"	"A"	26	285901	9.09406	1.78349
	"1999"	"1999"	"Boulder County, CO"	"08013"	"All Other Causes"	"O"	1354	285901	473.59051	12.87045
	"1999"	"1999"	"Chaffee County, CO"	"08015"	"All Other Causes"	"O"	132	16026	823.66155	71.69054
	"1999"	"1999"	"Cheyenne County, CO"	"08017"	"All Other Causes"	"O"	21	2255	931.26386	203.21843
	"1999"	"1999"	"Clear Creek County, CO"	"08019"	"All Other Causes"	"O"	33	9293	355.10599	61.81602
	"1999"	"1999"	"Conejos County, CO"	"08021"	"All Other Causes"	"O"	68	8336	815.73896	98.92288
	"1999"	"1999"	"Costilla County, CO"	"08023"	"All Other Causes"	"O"	32	3601	888.64204	157.09120
	"1999"	"1999"	"Crowley County, CO"	"08025"	"All Other Causes"	"O"	34	5336	637.18141	109.27571
	"1999"	"1999"	"Custer County, CO"	"08027"	"All Other Causes"	"O"	21	3455	607.81476	132.63605
	"1999"	"1999"	"Delta County, CO"	"08029"	"All Other Causes"	"O"	326	27586	1181.75886	65.45157
	"1999"	"1999"	"Denver County, CO"	"08031"	"Drug-Induced Causes"	"D"	106	548848	19.31318	1.87586
	"1999"	"1999"	"Denver County, CO"	"08031"	"Alcohol-Induced Causes"	"A"	113	548848	20.58858	1.93681
	"1999"	"1999"	"Denver County, CO"	"08031"	"All Other Causes"	"O"	4459	548848	812.42894	12.16653
	"1999"	"1999"	"Dolores County, CO"	"08033"	"All Other Causes"	"O"	22	1824	1206.14035	257.14999
	"1999"	"1999"	"Douglas County, CO"	"08035"	"All Other Causes"	"O"	398	162866	244.37267	12.24930
	"1999"	"1999"	"Eagle County, CO"	"08037"	"All Other Causes"	"O"	57	40443	140.93910	18.66784
	"1999"	"1999"	"Elbert County, CO"	"08039"	"All Other Causes"	"O"	88	19170	459.05060	48.93496
	"1999"	"1999"	"El Paso County, CO"	"08041"	"Drug-Induced Causes"	"D"	69	509044	13.55482	1.63181
	"1999"	"1999"	"El Paso County, CO"	"08041"	"Alcohol-Induced Causes"	"A"	59	509044	11.59035	1.50894
	"1999"	"1999"	"El Paso County, CO"	"08041"	"All Other Causes"	"O"	2776	509044	545.33596	10.35034
	"1999"	"1999"	"Fremont County, CO"	"08043"	"All Other Causes"	"O"	483	45655	1057.93451	48.13769
	"1999"	"1999"	"Garfield County, CO"	"08045"	"All Other Causes"	"O"	233	42611	546.80716	35.82253
	"1999"	"1999"	"Gilpin County, CO"	"08047"	"All Other Causes"	"O"	17	4658	Unreliable	88.51665
	"1999"	"1999"	"Grand County, CO"	"08049"	"All Other Causes"	"O"	54	12138	444.88384	60.54102
	"1999"	"1999"	"Gunnison County, CO"	"08051"	"All Other Causes"	"O"	55	13765	399.56411	53.87721
	"1999"	"1999"	"Huerfano County, CO"	"08055"	"All Other Causes"	"O"	92	7879	1167.66087	121.73706
	"1999"	"1999"	"Jackson County, CO"	"08057"	"All Other Causes"	"O"	11	1573	Unreliable	210.84709
	"1999"	"1999"	"Jefferson County, CO"	"08059"	"Drug-Induced Causes"	"D"	33	523325	6.30583	1.09770
	"1999"	"1999"	"Jefferson County, CO"	"08059"	"Alcohol-Induced Causes"	"A"	54	523325	10.31864	1.40419
	"1999"	"1999"	"Jefferson County, CO"	"08059"	"All Other Causes"	"O"	3049	523325	582.62074	10.55133
	"1999"	"1999"	"Kiowa County, CO"	"08061"	"All Other Causes"	"O"	15	1639	Unreliable	236.30161
	"1999"	"1999"	"Kit Carson County, CO"	"08063"	"All Other Causes"	"O"	64	8028	797.20977	99.65122
	"1999"	"1999"	"Lake County, CO"	"08065"	"All Other Causes"	"O"	48	7713	622.32594	89.82501
	"1999"	"1999"	"La Plata County, CO"	"08067"	"All Other Causes"	"O"	240	43049	557.50424	35.98674
	"1999"	"1999"	"Larimer County, CO"	"08069"	"Drug-Induced Causes"	"D"	11	246884	Unreliable	1.34339
	"1999"	"1999"	"Larimer County, CO"	"08069"	"Alcohol-Induced Causes"	"A"	22	246884	8.91107	1.89985
	"1999"	"1999"	"Larimer County, CO"	"08069"	"All Other Causes"	"O"	1393	246884	564.23260	15.11759
	"1999"	"1999"	"Las Animas County, CO"	"08071"	"All Other Causes"	"O"	172	14960	1149.73262	87.66629
	"1999"	"1999"	"Lincoln County, CO"	"08073"	"All Other Causes"	"O"	56	6097	918.48450	122.73765
	"1999"	"1999"	"Logan County, CO"	"08075"	"All Other Causes"	"O"	194	20076	966.32795	69.37830
	"1999"	"1999"	"Mesa County, CO"	"08077"	"Alcohol-Induced Causes"	"A"	16	114827	Unreliable	3.48350
	"1999"	"1999"	"Mesa County, CO"	"08077"	"All Other Causes"	"O"	1107	114827	964.05898	28.97542
	"1999"	"1999"	"Moffat County, CO"	"08081"	"All Other Causes"	"O"	86	13178	652.60282	70.37197
	"1999"	"1999"	"Montezuma County, CO"	"08083"	"All Other Causes"	"O"	228	23601	966.06076	63.97894
	"1999"	"1999"	"Montrose County, CO"	"08085"	"All Other Causes"	"O"	304	32907	923.81560	52.98446
	"1999"	"1999"	"Morgan County, CO"	"08087"	"All Other Causes"	"O"	235	26796	876.99657	57.20895
	"1999"	"1999"	"Otero County, CO"	"08089"	"All Other Causes"	"O"	208	20502	1014.53517	70.34536
	"1999"	"1999"	"Ouray County, CO"	"08091"	"All Other Causes"	"O"	25	3622	690.22639	138.04528
	"1999"	"1999"	"Park County, CO"	"08093"	"All Other Causes"	"O"	56	13987	400.37177	53.50193
	"1999"	"1999"	"Phillips County, CO"	"08095"	"All Other Causes"	"O"	51	4521	1128.06901	157.96126
	"1999"	"1999"	"Pitkin County, CO"	"08097"	"All Other Causes"	"O"	22	15081	145.87892	31.10149
	"1999"	"1999"	"Prowers County, CO"	"08099"	"All Other Causes"	"O"	135	14520	929.75207	80.02032
	"1999"	"1999"	"Pueblo County, CO"	"08101"	"Drug-Induced Causes"	"D"	15	140184	Unreliable	2.76279
	"1999"	"1999"	"Pueblo County, CO"	"08101"	"Alcohol-Induced Causes"	"A"	17	140184	Unreliable	2.94121
	"1999"	"1999"	"Pueblo County, CO"	"08101"	"All Other Causes"	"O"	1366	140184	974.43360	26.36495
	"1999"	"1999"	"Rio Blanco County, CO"	"08103"	"All Other Causes"	"O"	49	6022	813.68316	116.24045
	"1999"	"1999"	"Rio Grande County, CO"	"08105"	"All Other Causes"	"O"	114	12258	930.00489	87.10294
	"1999"	"1999"	"Routt County, CO"	"08107"	"All Other Causes"	"O"	61	19237	317.09726	40.60014
	"1999"	"1999"	"Saguache County, CO"	"08109"	"All Other Causes"	"O"	46	5706	806.16894	118.86313
	"1999"	"1999"	"San Miguel County, CO"	"08113"	"All Other Causes"	"O"	13	6396	Unreliable	56.37197
	"1999"	"1999"	"Sedgwick County, CO"	"08115"	"All Other Causes"	"O"	42	2711	1549.24382	239.05351
	"1999"	"1999"	"Summit County, CO"	"08117"	"All Other Causes"	"O"	44	23069	190.73215	28.75395
	"1999"	"1999"	"Teller County, CO"	"08119"	"All Other Causes"	"O"	81	20294	399.13275	44.34808
	"1999"	"1999"	"Washington County, CO"	"08121"	"All Other Causes"	"O"	60	4862	1234.06006	159.31647
	"1999"	"1999"	"Weld County, CO"	"08123"	"Drug-Induced Causes"	"D"	12	174342	Unreliable	1.98696
	"1999"	"1999"	"Weld County, CO"	"08123"	"Alcohol-Induced Causes"	"A"	15	174342	Unreliable	2.22149
	"1999"	"1999"	"Weld County, CO"	"08123"	"All Other Causes"	"O"	1084	174342	621.76641	18.88481
	"1999"	"1999"	"Yuma County, CO"	"08125"	"All Other Causes"	"O"	94	9807	958.49903	98.86163
	"1999"	"1999"	"Fairfield County, CT"	"09001"	"Drug-Induced Causes"	"D"	66	877043	7.52529	0.92630
	"1999"	"1999"	"Fairfield County, CT"	"09001"	"Alcohol-Induced Causes"	"A"	42	877043	4.78882	0.73893
	"1999"	"1999"	"Fairfield County, CT"	"09001"	"All Other Causes"	"O"	6866	877043	782.85785	9.44781
	"1999"	"1999"	"Hartford County, CT"	"09003"	"Drug-Induced Causes"	"D"	95	853039	11.13665	1.14260
	"1999"	"1999"	"Hartford County, CT"	"09003"	"Alcohol-Induced Causes"	"A"	46	853039	5.39248	0.79508
	"1999"	"1999"	"Hartford County, CT"	"09003"	"All Other Causes"	"O"	8052	853039	943.91933	10.51921
	"1999"	"1999"	"Litchfield County, CT"	"09005"	"Drug-Induced Causes"	"D"	17	181328	Unreliable	2.27384
	"1999"	"1999"	"Litchfield County, CT"	"09005"	"Alcohol-Induced Causes"	"A"	13	181328	Unreliable	1.98841
	"1999"	"1999"	"Litchfield County, CT"	"09005"	"All Other Causes"	"O"	1611	181328	888.44525	22.13517
	"1999"	"1999"	"Middlesex County, CT"	"09007"	"Drug-Induced Causes"	"D"	11	153340	Unreliable	2.16292
	"1999"	"1999"	"Middlesex County, CT"	"09007"	"All Other Causes"	"O"	1276	153340	832.13773	23.29538
	"1999"	"1999"	"New Haven County, CT"	"09009"	"Drug-Induced Causes"	"D"	95	820396	11.57977	1.18806
	"1999"	"1999"	"New Haven County, CT"	"09009"	"Alcohol-Induced Causes"	"A"	43	820396	5.24137	0.79930
	"1999"	"1999"	"New Haven County, CT"	"09009"	"All Other Causes"	"O"	7485	820396	912.36427	10.54563
	"1999"	"1999"	"New London County, CT"	"09011"	"Drug-Induced Causes"	"D"	21	257568	8.15319	1.77917
	"1999"	"1999"	"New London County, CT"	"09011"	"Alcohol-Induced Causes"	"A"	13	257568	Unreliable	1.39984
	"1999"	"1999"	"New London County, CT"	"09011"	"All Other Causes"	"O"	1834	257568	712.04497	16.62677
	"1999"	"1999"	"Tolland County, CT"	"09013"	"Drug-Induced Causes"	"D"	10	134939	Unreliable	2.34349
	"1999"	"1999"	"Tolland County, CT"	"09013"	"All Other Causes"	"O"	869	134939	643.99469	21.84602
	"1999"	"1999"	"Windham County, CT"	"09015"	"Drug-Induced Causes"	"D"	15	108748	Unreliable	3.56143
	"1999"	"1999"	"Windham County, CT"	"09015"	"All Other Causes"	"O"	948	108748	871.74017	28.31280
	"1999"	"1999"	"Kent County, DE"	"10001"	"Alcohol-Induced Causes"	"A"	10	125611	Unreliable	2.51752
	"1999"	"1999"	"Kent County, DE"	"10001"	"All Other Causes"	"O"	1083	125611	862.18564	26.19911
	"1999"	"1999"	"New Castle County, DE"	"10003"	"Drug-Induced Causes"	"D"	46	496079	9.27272	1.36719
	"1999"	"1999"	"New Castle County, DE"	"10003"	"Alcohol-Induced Causes"	"A"	41	496079	8.26481	1.29075
	"1999"	"1999"	"New Castle County, DE"	"10003"	"All Other Causes"	"O"	3833	496079	772.65919	12.48011
	"1999"	"1999"	"Sussex County, DE"	"10005"	"Alcohol-Induced Causes"	"A"	10	153300	Unreliable	2.06280
	"1999"	"1999"	"Sussex County, DE"	"10005"	"All Other Causes"	"O"	1634	153300	1065.88389	26.36841
	"1999"	"1999"	"District of Columbia, DC"	"11001"	"Drug-Induced Causes"	"D"	55	570213	9.64552	1.30060
